group_type,group,n_group,diagnostic,n_valid,n_missing,min,p01,p05,p16,median,p84,p95,p99,max
homogenized_class,C,940,ruwe,940,0,0.7650055885314941,0.8547374612092972,0.9019225120544434,0.9526958060264588,1.0098506212234497,1.1057824182510376,1.4291812241077413,2.4237983441352844,11.427650451660156
homogenized_class,C,940,visibility_periods_used,940,0,17.0,18.0,19.0,20.0,21.0,23.0,26.0,29.0,31.0
homogenized_class,C,940,astrometric_n_good_obs_al,940,0,301.0,327.0,342.0,361.24,410.0,610.52,797.1999999999998,1079.27,1250.0
homogenized_class,C,940,astrometric_n_bad_obs_al,940,0,0.0,0.0,0.0,0.0,2.0,6.0,12.0,29.610000000000014,90.0
homogenized_class,C,940,astrometric_gof_al,940,0,-6.199153900146484,-4.193333873748779,-2.8331190586090087,-1.365069532394409,0.3170028030872345,3.2883963489532464,12.502203559875486,36.068746795654356,148.6949005126953
homogenized_class,C,940,astrometric_excess_noise,940,0,0.0,0.0,0.0,0.0,0.02913209144026041,0.13387311458587645,0.23589709624648073,0.6794136267900482,3.654602289199829
homogenized_class,C,940,astrometric_excess_noise_sig,940,0,0.0,0.0,0.0,0.0,0.31257815659046173,16.883102798461913,45.48600769042966,125.0912931060791,1543.2183837890625
homogenized_class,C,940,ipd_frac_multi_peak,940,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.88000000000011,98.0
homogenized_class,C,940,ipd_gof_harmonic_amplitude,940,0,0.00010035181185230613,0.0029232822312042117,0.006429373379796744,0.010289539285004139,0.017885243520140648,0.026228111535310746,0.032652641832828525,0.04479761235415937,0.1704612374305725
homogenized_class,C,940,parallax_error,940,0,0.009793141856789589,0.01119044154882431,0.01254110294394195,0.01434650968760252,0.02152353525161743,0.05349457189440727,0.07631238996982571,0.09380457513034347,0.38191625475883484
homogenized_class,C,940,pmra_error,940,0,0.0072598885744810104,0.008983443081378937,0.010562429204583168,0.01196400474756956,0.018582511693239212,0.04565901324152946,0.06754975244402885,0.08377042114734651,0.3178029954433441
homogenized_class,C,940,pmdec_error,940,0,0.008975109085440636,0.010433945944532752,0.012615345977246761,0.014658038206398487,0.02267732098698616,0.05453462108969688,0.07642359621822833,0.09999681010842325,0.39739981293678284
homogenized_class,C,940,parallax_over_error,940,0,7.682392600992278,27.938142724117352,35.3685413892923,49.59133208862266,123.75289120546697,186.20077851421868,214.97583161188274,244.33175471608232,274.2282665078807
homogenized_class,C,940,abs_pmra_over_error,940,0,51.0736951969149,185.9404302161436,230.91227726836811,351.2743246326434,846.6130499726873,1321.458774228691,1518.3738912496344,1828.8498247223176,2296.494102248289
homogenized_class,C,940,abs_pmdec_over_error,940,0,34.669426450755644,135.99610631267228,179.64079872414445,256.32326725472865,596.5549068468033,943.2066869745541,1102.5332997647888,1319.7854461605205,1468.0618839881008
homogenized_class,L,184,ruwe,184,0,0.7491867542266846,0.8821966254711151,0.9207646638154984,0.9683585953712464,1.0211500525474548,1.3386419582366944,3.1991073846817013,7.219940009117108,9.17939567565918
homogenized_class,L,184,visibility_periods_used,184,0,17.0,18.0,19.0,20.0,24.0,27.72,28.0,29.169999999999987,30.0
homogenized_class,L,184,astrometric_n_good_obs_al,184,0,263.0,330.47,355.3,399.28,489.5,757.0,1046.25,1153.4399999999996,1248.0
homogenized_class,L,184,astrometric_n_bad_obs_al,184,0,0.0,0.0,0.0,0.0,2.0,6.719999999999999,17.849999999999994,26.169999999999987,37.0
homogenized_class,L,184,astrometric_gof_al,184,0,-7.671349048614502,-3.962280306816101,-2.577641487121582,-1.1100837230682372,0.70844766497612,9.601518440246581,48.645805740356444,138.77352066040032,175.5787811279297
homogenized_class,L,184,astrometric_excess_noise,184,0,0.0,0.0,0.0,0.0,0.05745436251163483,0.22139147520065305,0.5910642027854919,0.8566491049528083,1.1582084894180298
homogenized_class,L,184,astrometric_excess_noise_sig,184,0,0.0,0.0,0.0,0.0,1.0383853316307068,29.579151916503903,173.62817535400367,992.2088824462887,2459.682861328125
homogenized_class,L,184,ipd_frac_multi_peak,184,0,0.0,0.0,0.0,0.0,0.0,1.0,6.699999999999989,69.05999999999977,98.0
homogenized_class,L,184,ipd_gof_harmonic_amplitude,184,0,0.00013726390898227692,0.0023383582616224884,0.004084952478297055,0.007946994081139564,0.01578674092888832,0.025476355478167532,0.03259008582681417,0.048923242948949175,0.09691271185874939
homogenized_class,L,184,parallax_error,184,0,0.010691639967262745,0.011265471000224353,0.011802829010412097,0.014159945212304592,0.028800546191632748,0.06664331704378128,0.08501973748207092,0.1109879250079392,0.1208130344748497
homogenized_class,L,184,pmra_error,184,0,0.007306933868676424,0.007558593549765647,0.009872323600575328,0.012151952087879182,0.023066068068146706,0.05824246466159821,0.07736153863370417,0.0957281191647052,0.11228890717029572
homogenized_class,L,184,pmdec_error,184,0,0.008554467000067234,0.008971308544278144,0.010775051824748517,0.013848791643977166,0.027562654577195644,0.06730752795934677,0.08834549859166145,0.12447051420807835,0.14336131513118744
homogenized_class,L,184,parallax_over_error,184,0,21.006480353830455,22.000053366712784,29.58016042218227,38.276008173495214,89.440791113946,184.5597576676118,217.92374693583437,237.3185681342127,253.19296342080762
homogenized_class,L,184,abs_pmra_over_error,184,0,143.39257307685006,154.26865304760116,205.11375865378622,280.9494812544515,723.829420708669,1390.3989352273513,1830.5403416807865,2195.4283661534064,2468.4912393632208
homogenized_class,L,184,abs_pmdec_over_error,184,0,11.05014988576574,51.837946049622154,111.5867431427946,163.91457615615892,360.4888099033541,819.3978661958676,1142.870023103767,1365.9776695793519,1389.212573487148
homogenized_class,T,332,ruwe,332,0,0.8645346760749817,0.8803648006916046,0.9190840691328048,0.9596320867538453,1.0112541317939758,1.0779484462738036,1.3062889993190763,2.1343368577957147,2.635389566421509
homogenized_class,T,332,visibility_periods_used,332,0,16.0,17.31,18.0,19.0,21.0,22.0,25.44999999999999,28.0,30.0
homogenized_class,T,332,astrometric_n_good_obs_al,332,0,267.0,289.31,314.0,340.96,406.0,557.0,788.9,1015.4099999999999,1254.0
homogenized_class,T,332,astrometric_n_bad_obs_al,332,0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,20.379999999999995,30.0
homogenized_class,T,332,astrometric_gof_al,332,0,-4.917185306549072,-3.427350540161133,-2.3656922340393067,-1.1622590494155884,0.35823021829128265,2.2006135845184325,7.592146635055541,27.683071861267088,50.020484924316406
homogenized_class,T,332,astrometric_excess_noise,332,0,0.0,0.0,0.0,0.0,0.02864610869437456,0.12051302164793007,0.20034592598676673,0.332317541539669,1.204721212387085
homogenized_class,T,332,astrometric_excess_noise_sig,332,0,0.0,0.0,0.0,0.0,0.1880129724740982,11.42201030731201,31.5567914009094,80.25771545410156,164.53909301757812
homogenized_class,T,332,ipd_frac_multi_peak,332,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.139999999999986,64.0
