input_source_id,source_id,ra,dec,ref_epoch,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_error,dec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_params_solved,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_excess_noise,astrometric_excess_noise_sig,visibility_periods_used,ruwe,ipd_frac_multi_peak,ipd_gof_harmonic_amplitude,duplicated_source,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,bp_rp,bp_g,g_rp,phot_bp_rp_excess_factor,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust
460212003541511040,460212003541511040,45.999208407072096,56.69367468211377,2016.0,2.413848522814141,0.02493036724627018,10.448096876684751,0.02438337169587612,-14.663995733406942,0.027887685224413872,0.01703311875462532,0.019362440332770348,0.12108628451824188,0.03706032782793045,0.004370474256575108,0.07373635470867157,-0.09676622599363327,0.05364552512764931,0.40930309891700745,0.14265215396881104,0.1527157872915268,0.1358642429113388,95,327,2,2.822204351425171,0.12899398803710938,7.06677770614624,20,1.1123502254486084,0,0.0067689004354178905,False,14.344794273376465,15.065016746520996,13.518448829650879,2782.2861328125,523.6261596679688,1021.36865234375,1.5465679168701172,0.7202224731445312,0.8263454437255859,1.2746293544769287,7.95408296585083,2.917231321334839,2,18,7.587677955627441,,,931.5443115234375,
507084283010640384,507084283010640384,32.036431389597716,59.19800857899271,2016.0,2.7081232060038647,0.01125182956457138,16.543012493358738,0.009042301215231419,-12.908933274823294,0.01298834104090929,0.006026021204888821,0.007629858795553446,-0.18564195930957794,0.17764155566692352,-0.03365914523601532,-0.06174687296152115,-0.0958821102976799,0.0021860641427338123,0.17842036485671997,0.1735525131225586,-0.03241592273116112,0.13582012057304382,31,511,4,-2.0731961727142334,0.04133140668272972,3.082282781600952,23,0.9348984956741333,1,0.01766756922006607,False,12.33642578125,12.694293022155762,11.810582160949707,3627.804443359375,1090.75830078125,1624.1490478515625,0.8837108612060547,0.3578672409057617,0.525843620300293,1.2047841548919678,8.88358211517334,27.058794021606445,1,34,39.02135467529297,50.356895446777344,1.4263861885410734e-05,879.5844116210938,26.333877563476562
507511791176063360,507511791176063360,33.10772476830066,60.0601517251927,2016.0,2.690322708586187,0.08304131776094437,16.577887875010962,0.07915259897708893,-13.207866188079489,0.08707551658153534,0.04416782036423683,0.05190959572792053,-0.36263883113861084,0.040349990129470825,-0.22247099876403809,0.001200593775138259,0.031133031472563744,0.07675313204526901,-0.02155190333724022,0.21883104741573334,0.007327299099415541,-0.03656333312392235,31,585,4,0.8966113328933716,0.15973232686519623,0.8316914439201355,22,1.0258609056472778,0,0.008279041387140751,False,17.357147216796875,18.84096908569336,16.19236183166504,1220.6707763671875,58.05279541015625,230.09303283691406,2.6486072540283203,1.4838218688964844,1.164785385131836,1.4155259132385254,,,,,,,,,
508345564590295168,508345564590295168,31.44088155977268,60.55809793258092,2016.0,2.6533101004116664,0.01639692299067974,16.263928712012813,0.013984688557684422,-13.557845732374513,0.015713587403297424,0.007411855738610029,0.011710993014276028,-0.15247726440429688,0.031288232654333115,-0.3572119474411011,-0.11460420489311218,-0.0714554488658905,-0.11118248850107193,0.004813902545720339,0.025928154587745667,0.1320207715034485,0.007626269944012165,31,791,0,-1.9331903457641602,0.0,0.0,25,0.9512230157852173,0,0.00796977337449789,False,14.083072662353516,14.824493408203125,13.246350288391113,6842.775390625,1429.5693359375,2773.271484375,1.5781431198120117,0.7414207458496094,0.8367223739624023,1.2760589122772217,8.691154479980469,2.1139423847198486,2,60,13.275169372558594,,,934.6270141601562,
509447447046630272,509447447046630272,23.146204701388672,60.08560895759433,2016.0,2.857269344949749,0.011986775323748589,19.144331152622847,0.009060503914952278,-11.404537558305872,0.010988964699208736,0.006644287146627903,0.008445349521934986,-0.41127848625183105,0.03677308186888695,-0.23991888761520386,0.060496821999549866,-0.008586952462792397,0.020335322245955467,0.010904841125011444,0.11050762236118317,-0.10185916721820831,-0.5383139848709106,31,722,3,-2.35383939743042,0.0,3.0021723327548332e-15,29,0.9380345940589905,1,0.013184496201574802,False,13.31324291229248,13.77523422241211,12.684745788574219,4889.33251953125,1069.376708984375,1606.749267578125,1.0904884338378906,0.4619913101196289,0.6284971237182617,1.2248342037200928,3.659560203552246,1.5748709440231323,2,42,19.640361785888672,,,993.0477905273438,
507280996816508288,507280996816508288,34.45725999363584,59.78189600943816,2016.0,2.61129390112898,0.041411299258470535,15.713797098197114,0.03258303925395012,-13.212394275397916,0.04160012677311897,0.024540279060602188,0.031935226172208786,0.03870788961648941,0.13327743113040924,-0.1416534036397934,-0.14670249819755554,-0.1460285186767578,-0.16759131848812103,-0.10594328492879868,0.16217045485973358,-0.022953059524297714,0.0218504648655653,31,378,3,0.12417227029800415,0.0,0.0,21,1.0036548376083374,0,0.034253597259521484,False,16.041227340698242,17.02153778076172,15.017069816589355,1034.9957275390625,107.4276123046875,154.87612915039062,2.0044679641723633,0.9803104400634766,1.0241575241088867,1.375121831893921,,,,,,,,,
459318581625031552,459318581625031552,35.47806025777198,59.71977236290354,2016.0,2.653299120929181,0.021599825471639633,14.976830026104688,0.018732627853751183,-14.159316607956328,0.023715628311038017,0.0139999408274889,0.016499439254403114,-0.006571207195520401,0.10888880491256714,-0.09016244113445282,-0.1680508404970169,-0.06398320198059082,-0.1621144413948059,0.16972732543945312,0.10516799241304398,-0.13197341561317444,-0.0513666532933712,31,364,0,-0.19832371175289154,0.0,0.0,21,0.991681694984436,0,0.019524240866303444,False,14.711344718933105,15.407772064208984,13.902700424194336,2092.279296875,405.667236328125,706.6612548828125,1.5050716400146484,0.6964273452758789,0.8086442947387695,1.2683359384536743,6.814457893371582,5.399105072021484,2,20,5.284736633300781,,,804.8792114257812,
461251591784264960,461251591784264960,46.32898209397292,58.88927242131828,2016.0,2.8899586520351526,0.013135232031345367,14.738334923861064,0.013395466841757298,-20.584688383201158,0.01423281617462635,0.009159477427601814,0.010446783155202866,-0.011054577305912971,0.10778035968542099,-0.16793027520179749,0.29243311285972595,-0.04873994365334511,0.3135082423686981,0.05840391293168068,0.013989876955747604,0.04277903586626053,0.02311553992331028,31,347,0,1.750109314918518,0.06325424462556839,5.029642581939697,19,1.0666619539260864,0,0.03113531693816185,False,12.449018478393555,12.900398254394531,11.827714920043945,2779.5517578125,723.2192993164062,1169.3331298828125,1.072683334350586,0.45137977600097656,0.6213035583496094,1.2245304584503174,1.1040891408920288,3.5361039638519287,1,21,27.090633392333984,7.1916823387146,2.14181916646794e-09,902.882080078125,23.419479370117188
464065894876674048,464065894876674048,41.98942923174146,58.86788847101166,2016.0,2.7645039897889996,0.025804828852415085,13.186861976187748,0.025753071531653404,-16.98946215537936,0.031067755073308945,0.018069053068757057,0.02257848158478737,0.2881244421005249,0.04940842092037201,-0.010271473787724972,0.15969018638134003,-0.009628232568502426,0.15777912735939026,0.3651246726512909,-0.004773747641593218,-0.01624855399131775,0.2749585807323456,31,333,1,-0.2573532164096832,0.0,0.0,21,0.9889562129974365,0,0.001420793472789228,False,15.133184432983398,15.904834747314453,14.274663925170898,2707.7265625,379.4277648925781,709.9144287109375,1.6301708221435547,0.7716503143310547,0.8585205078125,1.2844483852386475,7.55073356628418,8.50065803527832,2,10,3.0536203384399414,,,803.8778686523438,
507294981230883200,507294981230883200,33.54114805142119,59.51866272472325,2016.0,2.5701703885238074,0.023675432428717613,15.636476443293283,0.020164795219898224,-13.788808059236036,0.030185969546437263,0.0143978800624609,0.01901271939277649,0.021318139508366585,0.0788106694817543,-0.11239253729581833,-0.12694868445396423,-0.14398193359375,-0.10247723013162613,0.20342431962490082,0.08896031230688095,-0.008000846952199936,0.09908296912908554,31,358,3,2.6754143238067627,0.05615298077464104,1.023108720779419,22,1.101386547088623,0,0.0062517025507986546,False,14.742793083190918,15.559012413024902,13.851827621459961,2334.857177734375,508.03759765625,845.5050048828125,1.7071847915649414,0.8162193298339844,0.890965461730957,1.2982728481292725,23.05080795288086,5.866194725036621,2,23,6.868720531463623,,,906.058349609375,
